experiment,feature_set,split,feature,feature_type,mean_abs_shap
geo_decorr__random,geo_decorr,random,void_fraction,geo,0.5181528385289087
geo_decorr__random,geo_decorr,random,pld,geo,0.3009949709923495
geo_decorr__random,geo_decorr,random,surface_area_m2cm3,geo,0.2283654355899197
geo_decorr__random,geo_decorr,random,surface_area_m2g,geo,0.215058973018328
geo_decorr__random,geo_decorr,random,density_g_cm3,geo,0.1940369855853213
geo_decorr__metal,geo_decorr,metal,void_fraction,geo,0.5553688396922875
geo_decorr__metal,geo_decorr,metal,pld,geo,0.30604271158164487
geo_decorr__metal,geo_decorr,metal,surface_area_m2cm3,geo,0.2686194510478442
geo_decorr__metal,geo_decorr,metal,surface_area_m2g,geo,0.20566172103670202
geo_decorr__metal,geo_decorr,metal,density_g_cm3,geo,0.19455685561620528
geo_decorr__topology,geo_decorr,topology,void_fraction,geo,0.5517225516877325
geo_decorr__topology,geo_decorr,topology,density_g_cm3,geo,0.2689366765061537
geo_decorr__topology,geo_decorr,topology,surface_area_m2cm3,geo,0.2535743942491035
geo_decorr__topology,geo_decorr,topology,surface_area_m2g,geo,0.2212191508689674
geo_decorr__topology,geo_decorr,topology,pld,geo,0.20220566265620976
geo_all__random,geo_all,random,void_fraction,geo,0.4464161056200259
geo_all__random,geo_all,random,density_g_cm3,geo,0.21103059933017637
geo_all__random,geo_all,random,pld,geo,0.17926332930054276
geo_all__random,geo_all,random,surface_area_m2cm3,geo,0.16922751107303985
geo_all__random,geo_all,random,surface_area_m2g,geo,0.14014782978829032
geo_all__random,geo_all,random,lcd,geo,0.13410269688696064
geo_all__metal,geo_all,metal,void_fraction,geo,0.45782324911093686
geo_all__metal,geo_all,metal,surface_area_m2cm3,geo,0.18850428870935373
geo_all__metal,geo_all,metal,pld,geo,0.18654574514285566
geo_all__metal,geo_all,metal,lcd,geo,0.1732638881714137
geo_all__metal,geo_all,metal,density_g_cm3,geo,0.17022776635349485
geo_all__metal,geo_all,metal,surface_area_m2g,geo,0.15403312529982463
geo_all__topology,geo_all,topology,void_fraction,geo,0.6288019201122034
geo_all__topology,geo_all,topology,surface_area_m2cm3,geo,0.23602277307802833
geo_all__topology,geo_all,topology,surface_area_m2g,geo,0.21705137776967204
geo_all__topology,geo_all,topology,density_g_cm3,geo,0.20878162913842707
geo_all__topology,geo_all,topology,lcd,geo,0.19137871619426633
geo_all__topology,geo_all,topology,pld,geo,0.16164665894512817
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.09997672745026645
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.039574681637108304
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0344859089808464
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0315245604059249
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.02532740683156252
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.016057043226391086
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.011484164053633795
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.011153777426809073
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.010645580491662029
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.01053189297866821
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.010138965249896046
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.009878141180381182
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.009588097370386137
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.009472203258916734
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.008825250155150883
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.008469751145154233
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.008227693812429911
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.0070311896488815554
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.006904645891264081
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0058616752156317245
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.005328585341006516
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.005293378846541045
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.005290774959757921
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.004947351367354395
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.004869957260757683
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0048259411505609685
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.004745975830033419
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.003815490594059229
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.003632301343396306
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0029341282498091437
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.002780612942904236
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.002529126623824237
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.002408182924538855
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.002394106824025512
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0023108902748674156
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0022187302042394907
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.002048291235387325
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0020446573259383437
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0020370658750385024
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.001992188708290457
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0019209766910970206
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0016634096355140188
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0015444128447175015
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0014384792158603661
rac_decorr__random,rac_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0013123928934037688
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.154745870533511
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.04735317178674041
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.036702921827733506
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.03181211610434952
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.025759233575597427
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.018029316779613492
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.017394875063166032
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.013675798744603986
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.013430467878237373
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.013342085592150688
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.011451018800571543
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.010275175271034245
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.009430616228461274
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.008556525234177709
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.008544855089232322
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.008366604930877684
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.008001059873878962
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.007994867446184162
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.006933304160788648
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.00580414219495654
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.0056104029496610195
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.005588144738122813
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0054815990143567365
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.005306650637432928
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.005226776948079461
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.004992388491615652
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.004786859624579552
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.004611211939677592
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.0046105194369554505
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.004580856081396341
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.004433895172193645
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0044194842880517235
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.004340392371565105
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0039148177212923775
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.003890770154088737
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.003184230332240465
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.003079756074666974
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0028793974093645823
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0021661463398039366
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0016560728000998503
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0016524081200659268
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.001456438706263902
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0013491610190719376
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0010492029016315953
rac_decorr__metal,rac_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.001014640695020557
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.24527291349136887
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.05569644433455542
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.05518185981989372
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.0473440107751948
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.02872268140322218
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.022627614563501756
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.022356631524222514
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.02045556461320569
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.020271897666550166
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.019817800016569288
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.01694515980454162
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.016920656863553447
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.016420710296734857
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.015265841329284014
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.014935567784208504
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.014373259976351012
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.012844063460563005
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.011808150679975126
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.011685525365530825
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.01108806232956704
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.010872985879168845
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.010837830369127908
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.010492869805055673
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.010401747502324478
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.009819741946823585
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.00953000161087451
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.008830517358332868
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.008104847207727531
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.007214233928724811
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.007194301457175363
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.007118171387020261
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.007087389781760672
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.006463363744691015
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.005485047571118537
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.005476855064043776
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.005468333976586776
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.004172597410110755
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.004048680322431028
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0039768801586702466
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.0037963989989046212
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.003599416720673129
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0035882615956167392
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0035087499324077107
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.0029844228116252176
rac_decorr__topology,rac_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.00208198987158636
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.08802610283826794
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.08773530847695815
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.029328731046269346
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.022639547772600004
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.02083443636544668
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.018154993626528115
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.015281431906316431
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.012790715588497304
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.012145957098302117
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.012079655410780883
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.011225375027861435
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.011119376043441391
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.010353900581883877
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.009404250133788832
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.009264434524203353
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.008458521736264223
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.008271918659545486
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.008216032005085923
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.008195715705641385
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.007717860004405182
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.007607441511228671
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.007530580634797616
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.006737727646363587
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.006564276679807034
rac_all__random,rac_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.006430634997561581
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.006404939486682409
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.006389532937792434
rac_all__random,rac_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.006312182168280707
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.005580618091529856
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.005562024620970085
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.005540423163038982
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.00552560048830696
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.005207231362586222
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.005186196104940017
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.005175337339860073
rac_all__random,rac_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.00499359167220692
rac_all__random,rac_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.004926939156589414
rac_all__random,rac_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.0047288038858616125
