experiment,feature_set,split,feature,feature_type,mean_abs_shap
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.008410631219743584
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.007819183523461016
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.006524160960507389
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0065064790646359545
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.005992985170959575
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.00562066697731081
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.005363601838680842
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0044421809601246885
rac_all__topology,rac_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.0032829626116811852
combined_decorr__random,combined_decorr,random,void_fraction,geo,0.4662211863904603
combined_decorr__random,combined_decorr,random,pld,geo,0.2755738189572384
combined_decorr__random,combined_decorr,random,surface_area_m2g,geo,0.19994360669633646
combined_decorr__random,combined_decorr,random,surface_area_m2cm3,geo,0.17916771190188702
combined_decorr__random,combined_decorr,random,density_g_cm3,geo,0.1668526081863547
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.14919419150362065
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.09040518013678044
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.07162604504251438
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.07113243387152642
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.06764233809755306
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.05919080116749077
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.052023542777137784
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0471967174943235
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.033149953691832976
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.032195628061641404
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.028119303206069594
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.027208579152417645
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.02612709899251292
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.026120330988117824
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.024858155566334608
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.02264760281237001
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.022322797163893418
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.02205812048959529
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.020894702014627915
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.020555745728664022
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.02028963881776737
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.019165051523083114
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.018798780690326963
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.01843105080913828
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.015173709815923897
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.01499802692847854
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.014808347087200321
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.014241791981536488
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.013916033062638755
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.013368178122446861
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.013228162003567173
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.012214169529399204
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.011765417197590848
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.011346909608068344
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.011316782648862106
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.011083504450597142
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.010038493143346594
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.009910737951401067
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.009167514223781885
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.008981158768518611
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.008514746706386207
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.008061716784509744
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.0069371890353617256
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.005918290796570563
combined_decorr__random,combined_decorr,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.005470580175654801
combined_decorr__metal,combined_decorr,metal,void_fraction,geo,0.5445831432836098
combined_decorr__metal,combined_decorr,metal,pld,geo,0.2751770842318451
combined_decorr__metal,combined_decorr,metal,surface_area_m2cm3,geo,0.2625874223517825
combined_decorr__metal,combined_decorr,metal,density_g_cm3,geo,0.20777238921627056
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.17373631094231073
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.14244941818315027
combined_decorr__metal,combined_decorr,metal,surface_area_m2g,geo,0.13631239220427907
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.08417279760513909
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.08213233187434016
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.07703557221693003
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.07692510654944844
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.07502590700262057
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.07177760792047876
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.055951183080093544
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.04129955201335609
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.04094605330971017
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.030843263015907906
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.02925332574858742
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.02869176572763908
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.02843702789824686
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.027971833687206567
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.02250923840370774
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.0198620182399445
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.019345248842263893
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.01887820584810573
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.017453731802818756
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.016870530308205733
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.015105120662075745
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.013836616126188247
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.013618621558120094
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.012021561074711765
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.011633073324142942
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.011630542686345224
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.011617176953199809
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.011203741322996183
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.010243334071124316
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.010055508601385658
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.009928991048279422
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.009763954431395177
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.009571254946967043
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.009299112202364485
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.00923297787713328
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.00905984573188094
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.008907337127465264
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.00785616649231914
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.006593469998280473
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.005825660135921721
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.005053986080680294
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.004661405392362196
combined_decorr__metal,combined_decorr,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.004646803827454871
combined_decorr__topology,combined_decorr,topology,void_fraction,geo,0.6670759506783313
combined_decorr__topology,combined_decorr,topology,surface_area_m2cm3,geo,0.3225655183771286
combined_decorr__topology,combined_decorr,topology,surface_area_m2g,geo,0.2516982896992839
combined_decorr__topology,combined_decorr,topology,density_g_cm3,geo,0.2123140932301775
combined_decorr__topology,combined_decorr,topology,pld,geo,0.16546001273578995
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.1252648616342761
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.05783778697425917
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.05671902045611084
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.05515709202952067
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.05321876017840112
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.053161876131102806
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.0519086030244548
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.04487028460082899
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.04092684229682676
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.03756430524704614
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.037542192468564495
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.03684129632024158
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.03228586189492944
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.031193502027766475
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.030343236860282154
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.030230876315472336
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.025358398247257927
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.021940242310516257
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.021475373533529817
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.019741600493084027
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.019686050962811695
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.017973036513938008
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.017683615143851524
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.016645845538740274
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.016266974911254894
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.01618057940422314
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.01598023832881518
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.015783594033688075
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.015515047161375962
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.015294698542034453
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.014980405776913733
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.014914119820858806
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.014467248114057609
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.014298517041124505
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.014128497546880633
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.013832365139204298
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.013691736490953154
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.013370962796047702
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.012259972049892551
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.011932329953888881
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.010994939952540878
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.010689777406065144
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.010605554074867182
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.008239588346867065
combined_decorr__topology,combined_decorr,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.007662251357978206
combined_all__random,combined_all,random,void_fraction,geo,0.6126085968983673
combined_all__random,combined_all,random,pld,geo,0.27722143700719293
combined_all__random,combined_all,random,surface_area_m2cm3,geo,0.2723683197534036
combined_all__random,combined_all,random,lcd,geo,0.18966316620915058
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.16453236637985794
combined_all__random,combined_all,random,surface_area_m2g,geo,0.15874107505349083
combined_all__random,combined_all,random,density_g_cm3,geo,0.12898231194005796
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.08260952014676815
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.0672906525255209
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.06464837221747063
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.055583752648989446
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.05489427061682245
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.05448685811091275
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.052556256387349544
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.05126350796207524
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.04603828127987578
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.045462442789638166
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.03937271496518136
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.037866911086081596
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.036534919613060275
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.03092400155110448
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.02944609797065424
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.028755087456663296
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.02860146274641137
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.024752050363668766
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.024345900454265403
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.023752395600380744
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.023402495363032672
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.02336770228615364
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.021607878256587023
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.020616136568512265
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.019650220368952177
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.01865003000703067
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.018322339837328665
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.017998876903681394
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.017777576927202172
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.017715830205668092
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.017641558117766146
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.017107517743613045
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.016893085381026032
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.016608995606469418
